Valor da Transação,Classe(transações anteriores),Classe (rótulo),Recorrência de envios do mesmo valor,Idade do titular do cartão,Classe(cartão temporário),Limite de crédito,Classe(nome lista devedores),Número de cartões complementares,Numero transações para outro pais,Número de transações suspeitas anteriormente,Valor médio das transações do usuário,Classe(emprego fixo),Dispositivo de acesso novo?,Hora da Transação,Dias desde criação da conta,Dias desde ativação cartão,Segundos desde última transação,Latitude,Longitude,pagamento_atrasado,pagamento_bom,pagamento_inadimplente
89.28,1,0,1,76,0,5000,1,1,4,5,371.25,1,0,6,1941,1884,2497557.0,-4.947349,-96.879531,False,False,True
132.09,0,0,1,27,0,2000,0,3,8,0,400.96,0,1,4,3384,3328,450736.0,-67.693126,67.695226,False,False,True
53.83,0,0,0,74,0,20000,1,3,0,2,148.54,0,1,9,3155,3071,1050610.0,-26.173719,157.382162,False,False,True
502.04,0,0,0,68,1,2000,0,1,9,0,256.16,0,1,15,1724,1677,535177.0,75.116909,14.584867,True,False,False
5.32,1,0,0,19,1,2000,0,0,9,4,361.16,1,1,7,1095,1008,1925648.0,-8.683537,92.700057,True,False,False
183.7,1,0,1,67,1,20000,0,4,2,3,428.91,0,0,12,2370,2298,1629954.0,37.796968,-155.131868,False,False,True
26.26,0,0,1,41,0,10000,0,5,8,0,365.64,0,1,6,2053,2022,793722.0,66.238132,73.472598,False,True,False
396.38,0,0,0,60,0,10000,1,3,4,2,115.19,1,0,16,2107,2046,810635.0,68.277546,-79.028934,True,False,False
280.46,1,0,0,64,1,10000,1,5,8,5,247.82,0,1,11,3040,2974,1570053.0,-63.981461,51.98632,True,False,False
295.79,0,0,0,37,0,5000,0,5,1,2,281.36,1,0,0,60,3,807499.0,-42.827527,-76.737393,False,True,False
78.85,1,0,0,52,0,20000,1,0,6,4,252.06,1,0,3,2981,2908,2062322.0,52.010079,-91.470387,True,False,False
16.96,1,0,1,31,0,2000,0,3,1,2,191.14,0,1,2,987,970,1383964.0,5.202825,140.244066,False,False,True
14.08,1,0,1,22,0,2000,0,1,7,4,580.14,0,1,10,644,620,1628824.0,-89.010127,149.226783,False,True,False
1328.56,0,0,0,64,1,5000,0,3,9,1,251.28,0,0,10,1167,1087,159125.0,-88.150377,67.458156,False,True,False
93.0,1,0,0,46,0,10000,0,0,5,2,78.24,1,1,16,1257,1192,229583.0,28.453079,108.452332,False,False,True
314.13,0,0,1,53,0,5000,0,0,2,1,339.87,1,0,21,1073,1008,472658.0,-68.184962,-112.177235,False,True,False
38.88,1,0,0,27,0,2000,0,1,2,5,263.0,0,0,11,3081,3057,2386929.0,30.724066,132.814998,False,True,False
11.37,0,0,1,41,1,2000,1,0,2,0,291.88,1,0,23,3459,3437,2590432.0,76.742889,14.488334,False,False,True
24.25,0,1,1,46,0,1000,0,2,7,4,383.53,1,0,3,2857,2779,751193.0,-19.338578,-146.48465,False,False,True
633.57,0,0,1,33,1,1000,1,4,1,3,349.96,0,0,12,3572,3504,90390.0,53.714821,155.60074,True,False,False
611.51,0,0,0,62,1,2000,0,3,7,0,388.44,1,0,17,3518,3430,460057.0,17.025637,55.967839,False,True,False
127.62,0,0,0,70,1,5000,1,1,10,0,214.43,0,0,4,2791,2709,2584341.0,79.028138,166.335632,False,False,True
34.26,1,1,1,36,0,20000,1,1,10,5,181.41,0,1,9,810,763,215472.0,23.737873,73.993224,False,False,True
103.17,1,0,0,72,1,1000,0,3,4,2,346.22,0,0,2,3022,2944,406514.0,-21.827693,-31.67337,False,False,True
122.41,0,0,1,43,0,2000,1,5,7,0,289.08,0,1,18,1875,1801,68558.0,-86.087519,171.806006,True,False,False
580.17,1,0,1,32,0,1000,0,5,8,5,438.31,1,1,1,2117,2099,189166.0,10.106502,131.986296,True,False,False
732.2,1,0,1,84,1,5000,0,0,6,5,231.98,0,1,22,408,368,696100.0,-87.481498,-34.790679,False,False,True
77.29,0,0,1,19,1,5000,0,5,8,0,428.14,1,1,17,501,445,149290.0,53.514734,-85.716511,True,False,False
534.13,1,0,0,79,0,20000,0,1,9,4,111.03,1,0,4,2539,2488,1022681.0,29.473551,-23.576252,False,True,False
460.45,0,0,1,44,0,20000,0,3,7,4,419.82,0,0,3,952,876,878116.0,-41.288751,179.4052,False,False,True
5.83,0,0,1,37,0,5000,1,2,9,4,271.45,0,1,22,3178,3135,1083052.0,-80.93011,76.383388,False,True,False
1399.01,1,0,1,64,0,20000,1,5,3,4,429.99,0,1,21,1497,1465,1053158.0,-80.676202,13.360665,True,False,False
321.69,1,0,0,20,1,5000,1,2,9,0,228.6,0,0,22,2636,2602,303490.0,45.422807,178.771445,False,True,False
226.44,1,0,1,52,0,2000,0,1,10,4,266.82,1,0,23,2366,2287,1241127.0,55.115598,139.960758,True,False,False
50.69,1,0,0,18,1,20000,1,5,0,4,147.14,1,1,1,2486,2443,2229105.0,-11.105048,166.223847,True,False,False
86.52,0,0,0,82,0,1000,1,5,2,2,253.96,0,0,5,1808,1736,439159.0,37.828858,-155.826259,False,True,False
28.93,1,0,1,38,0,1000,0,3,5,2,297.2,0,0,1,3011,2963,1786714.0,66.787525,1.420837,True,False,False
168.09,0,0,0,58,0,1000,1,3,0,3,221.23,1,1,8,1239,1202,1382092.0,-89.917574,156.547126,False,False,True
455.51,1,1,1,44,1,20000,0,5,3,5,322.63,1,1,6,1113,1049,623536.0,12.05064,125.757296,False,False,True
227.27,0,0,1,33,1,5000,1,5,5,3,263.71,1,1,23,1103,1053,57189.0,45.835884,133.242189,True,False,False
581.58,1,0,0,75,0,1000,0,3,6,3,147.25,1,0,19,1423,1350,2513118.0,-51.727182,-42.176843,False,False,True
92.58,1,0,0,47,1,5000,0,3,2,4,214.94,0,1,16,1179,1103,1445612.0,20.8443,168.930521,True,False,False
788.21,1,0,1,75,1,1000,1,5,3,5,445.45,1,0,6,2064,2037,234040.0,-56.586124,9.652606,False,True,False
138.99,1,0,1,67,0,5000,0,2,0,1,367.28,0,1,17,2232,2190,1796018.0,-80.420086,-10.880341,True,False,False
53.82,0,0,1,31,1,10000,1,4,6,0,182.14,1,1,10,2242,2179,1895024.0,75.710854,39.947806,False,False,True
38.7,0,1,1,43,0,5000,0,4,6,1,440.43,1,0,13,135,80,413096.0,-34.941687,107.690115,False,True,False
121.33,1,0,1,71,1,2000,0,3,0,3,324.52,1,0,16,1616,1529,2075414.0,-74.306834,-99.464635,False,True,False
204.93,1,1,1,70,0,5000,1,5,6,2,385.19,1,1,12,1723,1668,495781.0,76.87287,59.858151,False,False,True
14.24,1,0,0,34,0,5000,1,2,2,2,391.49,1,0,21,676,619,2494176.0,-44.073275,143.247734,False,False,True
188.77,0,1,1,30,1,20000,0,0,9,2,212.72,1,0,0,2970,2896,2150969.0,-8.027392,-82.481724,False,False,True
158.98,0,0,1,19,0,2000,0,2,6,3,207.98,1,0,8,2157,2107,810638.0,83.476139,-92.06754,False,True,False
41.5,1,0,0,43,1,1000,1,4,2,2,410.27,1,0,4,194,143,1747737.0,26.526992,120.579521,False,False,True
533.6,1,0,1,85,1,2000,0,2,4,2,317.78,1,1,21,85,78,311956.0,-78.56689,123.278972,False,True,False
238.05,0,0,0,18,1,2000,1,2,5,1,282.04,1,0,22,2795,2728,369726.0,-16.961829,51.233094,False,False,True
150.1,0,0,1,79,1,20000,1,2,4,5,377.91,0,0,11,111,44,1258745.0,-37.665871,5.376147,False,True,False
185.22,0,0,1,47,1,5000,1,5,5,4,421.14,0,1,14,912,878,1434131.0,0.305223,-156.00715,False,False,True
539.19,0,0,1,34,1,1000,1,5,10,3,249.46,0,1,2,284,239,1237574.0,73.227958,-107.191652,False,False,True
189.91,1,0,0,24,1,1000,0,4,6,1,368.47,1,0,17,965,955,958732.0,42.011506,-35.333103,True,False,False
262.08,0,0,1,68,0,10000,1,3,10,0,192.3,1,0,10,3119,3114,142114.0,85.217165,-92.753941,False,True,False
588.47,1,0,0,40,0,5000,1,1,3,2,352.12,0,1,4,3506,3491,1550367.0,-41.315514,-136.990727,False,True,False
500.26,1,0,1,57,0,1000,0,5,6,0,91.57,0,1,23,97,29,2226161.0,-74.081554,106.75521,True,False,False
487.26,1,0,0,36,1,5000,1,2,5,1,358.82,0,1,23,2748,2660,1973068.0,47.97336,103.674917,False,True,False
28.59,0,0,0,67,0,20000,1,3,4,1,229.35,1,0,7,1986,1947,2458307.0,25.060792,72.648361,False,False,True
19.8,0,0,1,32,1,10000,0,1,0,3,417.48,0,0,16,2048,1999,72502.0,-40.003943,163.107128,False,False,True
155.58,0,0,0,42,0,2000,1,3,6,4,511.6,1,0,10,902,882,959542.0,61.920787,66.667234,True,False,False
77.15,0,0,1,21,0,5000,0,0,2,4,304.62,1,0,22,203,152,2211452.0,7.647647,-32.013552,False,False,True
231.55,1,0,0,27,1,20000,0,4,1,0,374.89,0,1,20,2301,2281,1583218.0,-40.580488,-74.932651,True,False,False
113.36,0,0,1,67,1,10000,1,5,8,1,302.62,0,0,15,987,936,228410.0,9.074323,10.114467,False,False,True
50.08,0,0,1,81,1,10000,1,1,10,2,307.13,0,1,20,89,25,1560353.0,43.170891,-104.843376,False,True,False
68.55,1,0,1,50,0,20000,0,2,8,4,256.49,1,0,8,3040,2959,721218.0,-84.488531,-84.366122,True,False,False
759.18,0,0,1,54,1,20000,1,5,9,4,152.2,0,1,5,3541,3476,503135.0,-81.541872,-84.059091,False,True,False
183.14,1,0,1,46,0,20000,1,3,6,0,142.97,1,1,18,147,90,760751.0,58.042952,147.720911,False,True,False
16.08,1,1,1,55,1,2000,0,4,0,5,333.67,0,0,20,2496,2414,1723831.0,-82.831683,5.318105,True,False,False
62.0,0,0,1,81,0,5000,1,5,8,0,201.56,1,1,10,2612,2527,1050138.0,-44.680519,104.435195,True,False,False
5.58,0,0,1,31,1,20000,0,4,4,2,-23.26,0,0,16,1548,1491,405652.0,51.695185,30.867953,False,False,True
142.52,1,0,1,84,1,20000,1,3,8,2,258.76,1,1,10,1449,1441,1351830.0,-72.40225,76.390321,False,True,False
244.49,1,0,1,33,0,5000,1,3,2,3,154.51,1,0,16,2073,2049,1773615.0,-78.743236,-142.661736,False,True,False
118.39,1,0,1,71,1,2000,1,3,6,3,467.82,1,1,23,3175,3105,895238.0,77.740858,-168.524037,True,False,False
34.91,0,0,0,39,1,5000,1,0,4,3,292.7,1,0,10,624,579,1113592.0,60.981052,-169.876777,False,False,True
5.38,1,0,0,38,1,10000,0,4,10,0,110.54,0,1,19,2479,2404,920503.0,8.066625,-54.690137,False,False,True
559.51,0,0,0,43,0,20000,0,2,3,1,284.0,0,1,0,1745,1688,540629.0,-70.271702,-45.462934,True,False,False
181.5,1,0,0,31,1,2000,1,4,9,5,241.93,0,1,7,2034,1985,2111962.0,-55.779296,147.53076,True,False,False
669.9,1,1,1,33,1,2000,0,5,9,1,299.65,0,1,8,1839,1799,2491078.0,-77.308471,-83.37366,False,False,True
60.08,1,0,0,29,0,20000,0,4,10,5,340.81,1,0,1,1933,1904,153779.0,-64.381029,84.855244,True,False,False
324.92,0,0,1,77,1,2000,1,5,0,4,209.67,1,0,8,216,177,667527.0,-11.934099,76.851596,True,False,False
418.09,1,0,0,82,1,10000,1,5,6,3,455.64,0,1,0,2604,2561,2184103.0,-36.081994,94.081084,True,False,False
215.69,1,0,0,34,1,1000,0,5,7,1,393.29,0,1,11,1307,1282,1657833.0,-16.380488,6.112974,False,True,False
310.77,1,0,1,54,0,2000,0,4,2,3,423.75,1,0,7,2490,2453,2559301.0,61.093709,7.362042,False,True,False
381.03,1,0,1,50,1,20000,0,4,1,1,457.83,1,1,20,1322,1267,621594.0,12.908779,-133.994456,False,True,False
220.03,1,0,0,54,1,5000,0,0,10,1,142.78,1,0,5,225,145,1700772.0,-85.074383,-136.726284,False,True,False
0.43,0,0,0,22,1,10000,1,2,6,5,269.25,1,0,13,1729,1683,2077790.0,-44.563446,-101.196907,False,False,True
267.96,1,1,0,26,0,20000,1,5,7,2,175.34,0,1,3,226,180,1437254.0,76.019129,-21.462315,False,True,False
67.62,0,0,0,78,0,20000,1,5,6,4,136.89,0,0,3,1909,1827,1981533.0,10.013709,67.600025,False,True,False
444.58,0,0,1,33,1,2000,0,4,7,4,458.03,0,1,2,1377,1351,2111650.0,0.221648,-4.428507,True,False,False
191.16,1,0,1,40,0,1000,0,0,7,5,391.66,1,1,19,353,320,186894.0,-77.819742,-48.941282,False,True,False
175.99,1,0,0,25,0,10000,0,4,1,2,274.12,0,0,14,2143,2090,2470740.0,28.018644,142.468969,True,False,False
1075.46,1,0,0,45,1,20000,0,3,6,1,250.29,0,1,22,1913,1830,1153689.0,-80.266566,104.501856,False,True,False
140.17,1,0,0,65,1,2000,0,3,9,1,109.62,1,0,12,626,577,562145.0,-89.256976,-146.583967,False,True,False
850.18,1,0,0,31,1,20000,1,3,0,1,251.71,1,0,14,980,951,549473.0,87.372618,177.046153,False,False,True
556.73,1,0,1,42,1,20000,0,1,8,1,243.22,1,1,12,520,476,1047010.0,-75.408544,-173.579663,False,False,True
255.45,0,1,1,60,0,20000,1,4,3,1,351.25,0,0,14,1859,1845,2061828.0,73.528183,84.1317,False,False,True
103.15,0,0,0,41,1,5000,1,0,8,3,242.48,1,1,16,2154,2128,1337551.0,-54.416256,-133.154368,False,True,False
431.93,1,0,1,59,1,2000,0,2,3,3,298.81,0,0,22,1404,1390,1999894.0,55.042536,-170.322035,False,False,True
299.47,1,0,0,53,0,1000,1,0,8,3,289.98,1,1,14,2655,2595,2079294.0,53.378415,-123.067558,False,False,True
77.04,0,0,1,58,1,5000,1,4,2,3,321.49,0,0,20,72,36,1954699.0,43.136081,67.847336,True,False,False
875.64,1,0,0,75,0,5000,1,2,7,5,299.58,0,1,20,1654,1582,666924.0,-8.145634,-120.175257,False,True,False
193.15,1,0,0,71,0,1000,0,4,2,2,470.54,1,1,14,329,317,988730.0,73.411812,-66.79066,False,False,True
246.19,1,0,0,83,1,2000,1,0,10,2,188.48,0,1,16,2493,2438,861181.0,44.00395,-161.60177,False,True,False
461.6,1,0,0,72,0,10000,1,4,4,3,272.17,0,0,10,3443,3427,1388023.0,-41.487113,26.903778,False,True,False
62.97,1,0,1,54,0,5000,0,5,5,0,443.59,1,0,10,1236,1148,2537813.0,-69.897497,146.83131,True,False,False
113.2,1,0,0,77,0,10000,0,0,5,0,328.46,0,0,3,1382,1298,2036161.0,-16.354322,-158.148831,False,True,False
187.39,0,0,1,37,0,10000,1,5,0,4,231.07,1,1,23,1518,1485,1985746.0,85.198506,43.236374,False,False,True
882.53,0,1,1,55,1,1000,1,2,3,5,231.5,0,0,20,3239,3212,2179128.0,-24.567993,-103.603705,False,False,True
1395.86,0,0,0,76,1,1000,1,4,8,5,245.09,1,1,19,1921,1904,1478806.0,-20.566015,104.354962,False,False,True
124.76,1,0,0,42,0,10000,1,5,7,4,240.55,0,1,6,2249,2205,1591929.0,76.985264,31.534688,True,False,False
940.69,0,0,0,22,0,2000,0,0,4,3,217.07,0,1,0,3074,3022,1761804.0,64.753947,-89.21981,False,True,False
720.81,0,0,1,28,1,1000,0,1,10,5,359.16,1,0,21,2083,2019,844089.0,-2.13972,41.793575,False,True,False
53.61,0,0,0,47,0,5000,0,5,2,5,261.88,1,0,9,2472,2452,2207005.0,-58.20458,-67.673582,True,False,False
320.85,0,0,1,77,0,10000,0,3,1,1,279.28,0,0,12,745,678,1364771.0,36.028075,-21.001937,False,True,False
29.92,0,0,0,26,0,20000,0,1,0,3,213.56,0,0,16,1773,1742,320696.0,-63.269627,-62.16474,False,True,False
24.62,0,0,1,62,0,1000,0,0,7,5,369.28,1,0,22,2592,2588,748575.0,-60.037475,-130.965826,True,False,False
85.86,0,0,0,77,0,5000,0,4,10,0,332.01,0,0,13,171,124,1354069.0,40.574586,73.395166,False,True,False
119.3,0,0,1,25,0,1000,0,4,5,0,168.46,0,1,13,708,650,1657921.0,29.544484,-70.998622,False,False,True
60.98,1,0,0,19,1,20000,0,2,3,3,298.76,0,1,18,255,178,132183.0,54.375329,-109.757646,False,True,False
17.24,1,1,0,81,1,10000,0,0,5,4,267.17,1,0,15,1077,1005,2262605.0,-23.422607,-70.923072,False,True,False
469.04,0,0,1,60,0,10000,0,2,9,4,317.77,0,0,12,3374,3314,1484627.0,-28.924031,34.613191,False,False,True
426.59,1,0,1,61,0,20000,0,3,3,2,220.53,1,1,8,3028,2958,802984.0,47.705605,65.805515,False,False,True
251.94,1,0,1,82,0,1000,1,2,7,0,368.87,0,1,3,173,116,1856015.0,77.409253,-82.749373,True,False,False
634.39,0,1,1,27,0,10000,0,0,2,0,360.97,0,0,7,1805,1769,1982940.0,-25.047838,-26.558965,False,True,False
156.02,1,0,0,82,0,5000,1,4,0,5,366.72,1,1,3,988,986,488357.0,75.782712,84.189982,True,False,False
1622.45,1,0,0,51,1,5000,1,0,4,4,398.37,1,1,17,2162,2106,1254716.0,18.888793,-157.645191,False,True,False
131.61,1,0,0,69,1,2000,1,1,5,0,214.92,0,0,3,1179,1103,957322.0,-47.344032,32.661528,False,False,True
370.46,1,0,0,58,1,2000,0,3,7,5,227.12,0,1,15,3607,3548,797809.0,-56.049907,149.084786,True,False,False
405.98,1,0,0,68,0,1000,0,1,1,1,216.22,1,1,13,3417,3404,2103683.0,6.010397,37.720042,False,False,True
297.35,1,0,0,48,0,20000,0,3,2,2,215.53,1,0,7,1961,1901,204024.0,-77.850135,159.609135,False,False,True
627.42,0,0,1,21,1,10000,1,5,0,2,308.29,1,0,12,1728,1678,2168037.0,19.098891,-178.075473,False,True,False
717.94,1,0,1,38,1,2000,1,5,4,0,347.33,0,0,21,3366,3295,1103472.0,78.518942,143.33383,True,False,False
675.19,0,0,1,31,1,10000,0,1,9,5,297.02,0,0,19,1128,1065,134933.0,14.670716,-117.591219,True,False,False
480.12,0,0,0,32,0,5000,0,4,4,3,352.46,1,1,10,3472,3418,2215573.0,-30.844,-99.237236,False,True,False
151.23,0,0,0,49,1,5000,1,3,5,3,232.3,0,1,12,728,713,915388.0,43.353656,-65.698414,True,False,False
491.6,0,0,0,79,1,20000,0,4,6,4,262.56,0,0,9,2928,2909,343444.0,-72.163944,167.822553,False,True,False
112.41,0,0,1,36,1,2000,0,3,10,3,148.56,1,1,11,3260,3176,2401518.0,-83.80309,78.291584,False,False,True
89.93,1,0,0,82,1,20000,1,1,0,0,354.87,1,1,6,2812,2765,1026309.0,38.206164,-2.739519,True,False,False
317.26,1,0,0,44,0,5000,0,0,10,4,245.7,1,0,3,1866,1865,2149853.0,-28.309481,103.818646,False,True,False
1092.01,1,0,0,25,0,10000,1,5,7,3,230.31,0,0,23,3494,3480,2205463.0,-75.900535,-97.880243,True,False,False
274.13,1,0,0,75,0,2000,1,2,0,3,219.97,1,0,15,118,30,2406218.0,54.623308,120.258991,True,False,False
10.61,0,0,1,52,0,20000,0,2,4,2,298.21,1,0,12,1990,1906,257644.0,19.696872,109.003093,False,True,False
152.58,1,0,0,25,1,10000,0,3,6,3,462.53,0,1,4,2847,2807,1314693.0,69.561182,7.896515,False,False,True
988.86,0,0,1,84,0,2000,0,0,3,4,163.83,1,1,6,3422,3363,1379658.0,14.729791,123.382508,False,False,True
186.84,0,0,1,40,1,2000,0,2,7,3,303.54,0,1,23,531,458,1301465.0,-47.999676,-178.797091,False,True,False
98.16,0,0,0,31,0,20000,1,1,5,1,191.33,0,1,6,208,175,1317143.0,-4.633914,65.143863,False,True,False
166.68,1,0,1,35,0,10000,0,5,6,4,259.3,1,1,7,3192,3191,1774866.0,-70.88056,160.092927,True,False,False
227.24,1,0,0,54,0,20000,0,5,3,3,485.08,1,1,10,2248,2241,811893.0,-25.67883,-29.715876,True,False,False
45.17,0,0,0,38,1,20000,1,3,4,0,368.68,1,0,15,331,250,1988923.0,-36.10807,-30.596349,True,False,False
22.51,0,0,0,66,0,20000,0,1,2,4,260.17,1,0,16,297,233,2037339.0,-68.182666,-90.707183,True,False,False
222.88,0,0,0,45,1,1000,0,1,6,4,188.31,1,1,9,3347,3295,2551483.0,-57.83239,-174.112209,False,False,True
109.5,1,0,1,79,1,5000,1,1,4,2,195.22,0,1,21,872,851,2400357.0,18.858533,-1.951509,True,False,False
385.98,1,0,1,78,0,10000,1,0,1,5,235.51,0,1,23,2346,2313,2005533.0,81.401544,-48.386664,False,True,False
288.73,1,0,1,57,0,20000,0,4,3,1,379.33,1,0,15,2429,2381,168240.0,-70.133101,-147.545455,True,False,False
457.59,1,0,1,52,1,1000,0,0,7,1,384.38,1,0,11,2725,2721,2330256.0,-34.149896,30.572864,False,True,False
154.32,0,0,1,36,0,20000,1,5,6,5,331.61,1,0,0,2326,2270,830622.0,6.619341,-42.968989,True,False,False
217.73,0,0,0,79,1,20000,0,2,8,2,334.96,1,0,4,2227,2163,2150563.0,79.243196,24.432943,False,True,False
199.43,0,0,0,85,0,2000,1,3,0,5,313.35,1,1,12,2826,2769,449095.0,-40.381272,117.349057,False,True,False
318.9,1,0,0,83,0,1000,1,1,0,5,328.93,0,1,9,1116,1053,295678.0,18.351586,14.359181,True,False,False
332.55,0,0,1,49,1,1000,1,2,4,4,282.98,1,0,1,1640,1591,2578713.0,-83.40859,-134.022442,False,False,True
68.68,1,0,0,19,0,10000,1,2,4,4,361.02,0,1,16,728,725,1365518.0,45.954305,-8.625294,False,False,True
103.67,1,1,1,21,0,5000,0,1,7,4,347.47,0,0,3,649,583,2458841.0,8.675438,-76.132735,False,True,False
241.52,0,0,0,28,1,5000,0,0,4,1,203.17,1,1,9,3403,3340,690099.0,16.956702,147.005045,False,True,False
989.98,1,0,1,23,0,5000,1,3,9,2,324.83,0,1,12,2735,2718,1198422.0,-51.845143,165.283956,True,False,False
88.26,1,0,1,37,0,2000,0,2,2,5,408.93,0,0,7,1765,1735,909522.0,-58.99749,-130.173005,True,False,False
217.54,1,0,0,81,1,20000,0,2,4,5,338.2,1,0,23,1382,1295,918411.0,-65.494984,57.067726,False,True,False
764.72,0,0,0,36,1,2000,1,0,9,3,259.4,1,1,16,3314,3293,2527050.0,22.169164,109.842951,False,True,False
566.62,0,0,0,21,0,20000,1,2,8,0,353.72,0,0,23,2880,2801,2562747.0,-23.309627,-130.548556,False,True,False
260.41,0,0,1,62,1,5000,1,2,4,1,466.53,1,1,12,1536,1502,933212.0,-16.648543,-22.022134,False,False,True
489.92,0,0,0,50,0,2000,1,5,5,5,282.13,0,1,4,700,655,2066043.0,-63.571057,22.375487,True,False,False
778.4,0,0,0,67,1,2000,0,1,4,2,240.53,1,1,11,832,779,1865679.0,-73.373178,168.884954,True,False,False
244.9,0,0,1,29,1,20000,0,5,3,1,257.74,0,1,3,1986,1917,1535344.0,61.0675,-167.428072,False,True,False
11.91,1,0,1,20,0,2000,1,4,1,0,332.53,0,0,19,3294,3255,1092106.0,-59.958767,47.626394,False,False,True
132.99,0,0,0,34,0,1000,0,3,8,1,417.93,1,1,13,818,789,164878.0,-75.95268,-96.114912,False,True,False
21.83,1,1,1,47,0,10000,0,4,6,2,182.18,1,1,23,3598,3519,957769.0,7.010264,46.607005,False,False,True
340.96,0,0,1,28,0,1000,0,4,4,4,343.29,0,0,16,433,366,2206292.0,-33.705998,-25.486598,False,False,True
168.29,0,0,1,65,0,2000,1,4,8,5,253.34,0,0,11,1032,995,526488.0,-32.430322,113.59069,True,False,False
29.45,0,0,1,59,0,2000,0,1,6,4,226.31,0,1,5,1023,947,2340794.0,35.426684,-150.567201,False,True,False
81.83,0,1,0,61,0,10000,1,5,4,3,286.64,0,1,5,3161,3076,804785.0,-21.570657,138.2546,True,False,False
228.04,1,0,0,73,0,1000,0,0,7,0,222.33,0,1,9,2466,2430,672189.0,49.856085,153.761534,False,True,False
1821.96,1,0,0,28,0,5000,1,1,0,2,282.56,0,0,4,2193,2178,422963.0,-82.787931,-175.384675,False,True,False
312.04,1,0,0,82,0,2000,1,0,0,0,225.26,1,0,0,3607,3552,621934.0,22.168338,-177.064391,False,True,False
95.81,0,0,0,30,1,1000,0,3,9,3,376.31,1,1,0,547,541,2362947.0,38.235323,-118.289494,False,False,True
996.88,0,1,0,74,1,10000,1,5,1,0,392.25,1,0,19,2791,2761,1401208.0,31.733593,-78.65715,False,True,False
430.94,1,0,0,35,0,10000,1,5,2,3,321.67,1,0,7,3265,3235,2019956.0,-76.189978,81.824106,False,True,False
434.9,1,0,0,43,0,2000,1,2,9,5,158.32,1,0,6,2003,1998,1088357.0,25.862051,-55.409903,True,False,False
467.78,1,0,0,71,0,1000,1,0,8,3,133.23,1,0,5,3223,3168,937398.0,-75.029252,156.230277,False,False,True
2.77,0,0,1,79,1,20000,1,4,6,1,399.06,0,0,2,696,666,1861926.0,76.770151,-107.963713,False,False,True
36.05,0,0,0,36,1,10000,0,1,3,1,212.19,1,1,2,2132,2046,2222044.0,-71.594309,-103.777894,False,False,True
965.19,0,0,0,47,1,2000,0,3,1,0,201.51,1,0,10,3567,3529,1152086.0,-65.46949,-81.515819,False,True,False
2.89,1,0,1,74,1,10000,0,5,1,5,316.39,0,0,16,1590,1539,1498050.0,-55.385465,-178.062513,False,False,True
62.97,0,0,0,57,0,20000,0,5,0,1,225.73,0,1,17,736,664,1825652.0,-2.525443,-94.284576,False,False,True
594.19,0,0,0,68,1,5000,1,0,10,0,299.57,1,0,18,2147,2067,1791077.0,-42.9686,-24.501346,True,False,False
152.67,1,0,1,76,1,10000,1,3,2,3,385.94,0,0,20,3312,3240,767480.0,-63.473795,-3.015484,True,False,False
22.8,1,0,1,53,0,5000,1,2,6,1,281.34,1,0,21,2890,2831,1896562.0,-4.835943,158.793507,True,False,False
468.79,1,1,0,64,0,20000,0,1,2,5,517.12,0,1,12,2038,1976,193936.0,-82.649452,-140.72916,True,False,False
147.49,1,0,0,26,1,1000,1,3,6,3,338.71,0,0,23,3616,3599,183195.0,-14.483849,-47.993299,True,False,False
533.51,0,1,1,42,0,1000,1,3,0,5,300.06,0,0,15,817,745,545980.0,-63.895907,88.860096,False,True,False
88.05,0,0,1,25,1,5000,1,0,2,3,216.04,0,1,0,769,715,213042.0,61.226095,137.363614,False,True,False
866.15,1,0,1,24,1,10000,1,5,4,5,232.39,0,0,10,1530,1482,2567115.0,-54.022668,34.491882,True,False,False
1009.07,1,0,1,26,1,5000,0,1,5,2,242.81,0,0,21,2949,2898,2023656.0,29.742676,171.427177,True,False,False
129.56,1,0,0,64,0,2000,1,3,7,0,381.53,0,1,11,294,227,2380231.0,-40.936929,102.536877,False,True,False
264.21,0,0,1,78,1,2000,0,4,1,1,427.1,1,0,15,1696,1613,1246116.0,-41.204037,-55.480632,False,True,False
657.25,0,0,1,37,0,2000,1,3,2,5,267.29,1,1,23,1791,1784,134469.0,84.515006,54.977944,False,True,False
256.26,1,0,0,48,0,10000,1,3,7,5,230.25,0,1,18,1650,1648,1126417.0,-45.632356,-94.565823,False,False,True
222.68,1,0,0,26,1,20000,0,2,9,5,138.12,0,0,23,1408,1374,1630585.0,25.919401,-172.14985,False,False,True
7.9,1,0,0,71,0,2000,1,2,7,2,234.47,1,0,15,3267,3225,1446200.0,-24.48167,-164.286986,False,True,False
63.1,1,0,1,21,0,10000,0,2,9,5,319.5,1,1,15,186,185,327821.0,3.841475,162.980769,False,True,False
24.32,0,0,0,66,0,5000,1,1,0,2,182.3,0,0,1,3576,3508,792150.0,11.834967,-135.599959,False,False,True
335.02,1,0,1,83,0,10000,1,4,6,0,456.24,0,1,12,1166,1132,2115360.0,43.324272,-40.952181,True,False,False
75.89,0,0,1,70,1,5000,0,5,9,2,432.33,0,0,18,2537,2475,1840754.0,9.283685,-61.972429,False,False,True
156.27,0,1,0,62,1,1000,1,0,9,4,296.69,0,1,5,2252,2233,620292.0,-13.754879,60.916104,False,False,True
441.54,1,1,0,57,1,1000,1,3,9,3,5.31,0,0,9,2897,2853,76674.0,74.325359,30.419713,True,False,False
